order_line_id,order_id,order_date,customer_id,delivery_place_id,product_id,product_description,product_type,quantity,uom,unit_price,currency
OL-001,ORD-2026-885587,2026-12-23,CUST-444207,DEL-26733967,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,87,pcs,112.5,EUR
OL-001,ORD-2026-933206,2026-12-11,CUST-320281,DEL-65350347,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,19,m,8.9,EUR
OL-003,ORD-2027-817318,2027-01-20T10:48:00,CUST-515011,DEL-65426567,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,9,m,8.9,EUR
OL-001,ORD-2026-647098,2026-12-25,CUST-182627,DEL-46385762,PROD-029384,Trimbit Docking Station 12-in-1,Product,65,pcs,89.9,EUR
OL-003,ORD-2026-891662,2026-12-15,CUST-172132,DEL-31217198,PROD-461829,Plonex Webcam 1080p Pro,Product,58,pcs,44.0,EUR
OL-001,ORD-2027-341026,2027-01-30,CUST-163918,DEL-80392240,PROD-483921,Zoltrix 4K Display Module 27in,Product,61,pcs,189.99,EUR
OL-002,ORD-2026-438277,09-12-2026,CUST-989545,DEL-63283709,PROD-583047,Veltric UPS 600VA Tower,Product,47,pcs,78.6,EUR
OL-003,ORD-2027-882692,2027-01-21,CUST-262998,DEL-85686878,PROD-461829,Plonex Webcam 1080p Pro,Product,53,pcs,44.0,EUR
OL-002,ORD-2026-506941,2026-12-13,CUST-946335,DEL-42560305,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,48,pcs,112.5,EUR
OL-002,ORD-2026-880762,2026-12-29,CUST-217308,DEL-71974027,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,33,m,8.9,EUR
OL-003,ORD-2026-753050,2026-12-25,CUST-571029,DEL-95618110,PROD-271045,Vantec USB-C Hub 9-port,Product,14,pcs,34.5,EUR
OL-003,ORD-2026-669097,2026-12-25,CUST-169403,DEL-68743530,PROD-639182,Blipcore Wireless Adapter AC1200,Product,77,pcs,22.8,EUR
OL-002,ORD-2026-884727,2026-12-08,CUST-262316,DEL-64877191,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,28,pcs,112.5,EUR
OL-002,ORD-2027-191061,2027-01-21,CUST-148458,DEL-76757928,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,76,m,8.9,EUR
OL-002,ORD-2026-827213,2026-12-24,CUST-571029,DEL-32814819,PROD-639182,Blipcore Wireless Adapter AC1200,Product,76,pcs,22.8,EUR
OL-002,ORD-2026-704663,2026-11-30,CUST-549245,DEL-47111151,PROD-029384,Trimbit Docking Station 12-in-1,Product,64,pcs,89.9,EUR
OL-003,ORD-2027-510623,2027-01-02T09:15:00,CUST-653306,DEL-24039158,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,64,m,8.9,EUR
OL-003,ORD-2027-209493,2027-01-23,CUST-454508,DEL-83319550,PROD-639182,Blipcore Wireless Adapter AC1200,Product,10,pcs,22.8,EUR
OL-002,ORD-2027-812591,2027-01-23,CUST-922157,DEL-26937148,PROD-029384,Trimbit Docking Station 12-in-1,Product,40,pcs,89.9,EUR
OL-001,ORD-2027-232981,2027-01-31,CUST-585100,DEL-59115280,PROD-271045,Vantec USB-C Hub 9-port,Product,17,pcs,34.5,EUR
OL-002,ORD-2026-592489,2026-12-26,CUST-520521,DEL-60015814,PROD-583047,Veltric UPS 600VA Tower,Product,91,pcs,78.6,EUR
OL-003,ORD-2026-347565,2026-12-28,CUST-225710,DEL-43878996,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,92,pcs,67.0,EUR
OL-001,ORD-2026-269833,27/12/2026,CUST-731262,DEL-28761086,PROD-192837,Droxel 65W GaN Charger,Product,100,pcs,28.4,EUR
OL-001,ORD-2026-427162,2026-12-12,CUST-563246,DEL-99826000,PROD-029384,Trimbit Docking Station 12-in-1,Product,38,pcs,89.9,EUR
OL-001,ORD-2026-400441,2026-12-08,CUST-217308,DEL-71974027,PROD-639182,Blipcore Wireless Adapter AC1200,Product,82,pcs,22.8,EUR
OL-002,ORD-2027-422998,2027-01-23,CUST-172132,DEL-42866956,PROD-583047,Veltric UPS 600VA Tower,Product,99,pcs,78.6,EUR
OL-001,ORD-2026-432695,2026-12-12,CUST-888387,DEL-79654147,PROD-461829,Plonex Webcam 1080p Pro,Product,89,pcs,44.0,EUR
OL-001,ORD-2026-947228,2026-12-14,CUST-132938,DEL-68810561,PROD-583047,Veltric UPS 600VA Tower,Product,30,pcs,78.6,EUR
OL-001,ORD-2027-638277,2027-01-23,CUST-946335,DEL-42560305,PROD-029384,Trimbit Docking Station 12-in-1,Product,83,pcs,89.9,EUR
OL-002,ORD-2026-807896,2026-12-21,CUST-371782,DEL-45000508,PROD-271045,Vantec USB-C Hub 9-port,Product,3,pcs,34.5,EUR
OL-001,ORD-2026-662625,2026-12-08,CUST-515011,DEL-29834119,PROD-583047,Veltric UPS 600VA Tower,Product,30,pcs,78.6,EUR
OL-001,ORD-2026-921861,2026-12-09,CUST-547470,DEL-60491958,PROD-029384,Trimbit Docking Station 12-in-1,Product,72,pcs,89.9,EUR
OL-002,ORD-2027-730823,2027-01-01,CUST-185965,DEL-64395532,PROD-583047,Veltric UPS 600VA Tower,Product,6,pcs,78.6,EUR
OL-002,ORD-2026-121393,2026-12-28,CUST-922733,DEL-25759274,PROD-483921,Zoltrix 4K Display Module 27in,Product,42,pcs,189.99,EUR
OL-001,ORD-2026-610268,2026-11-06,CUST-172132,DEL-42866956,PROD-583047,Veltric UPS 600VA Tower,Product,77,pcs,78.6,EUR
OL-001,ORD-2027-771425,2027-01-11,CUST-571029,DEL-95618110,PROD-461829,Plonex Webcam 1080p Pro,Product,77,pcs,44.0,EUR
OL-003,ORD-2026-962520,2026-12-22,CUST-814825,DEL-49172995,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,72,m,8.9,EUR
OL-002,ORD-2027-365978,2027-02-01,CUST-333238,DEL-87507357,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,17,pcs,112.5,EUR
OL-001,ORD-2027-573209,15/01/2027,CUST-653306,DEL-21819185,PROD-483921,Zoltrix 4K Display Module 27in,Product,38,pcs,189.99,EUR
